0.12445187568664551,0.13975000381469727,0.10511589050292969,0.23312902450561523,Pon
0.12115883827209473,0.16203022003173828,0.13651680946350098,0.18750905990600586,Pon
0.16580510139465332,0.1132206916809082,0.14308810234069824,0.18513107299804688,Pon
0.16942477226257324,0.10976099967956543,0.13914704322814941,0.18192219734191895,Pon
0.20110225677490234,0.11701393127441406,0.13874006271362305,0.18767690658569336,Pon
0.15369296073913574,0.1097710132598877,0.13277387619018555,0.19139814376831055,Pon
0.17105889320373535,0.1321110725402832,0.13978981971740723,0.19089508056640625,Pon
0.16645097732543945,0.15114712715148926,0.1387319564819336,0.20473289489746094,Pon
0.15730500221252441,0.11590695381164551,0.13422894477844238,0.1667649745941162,Pon
0.17476892471313477,0.13505887985229492,0.12414407730102539,0.1905360221862793,Pon
0.11726212501525879,0.12685680389404297,0.14102911949157715,0.1881880760192871,Pon
0.15600919723510742,0.1211538314819336,0.14107322692871094,0.17964482307434082,Pon
0.1539299488067627,0.11615991592407227,0.13494300842285156,0.1759490966796875,Pon
0.1470489501953125,0.11386895179748535,0.13621306419372559,0.1641550064086914,Pon
0.14756226539611816,0.09874582290649414,0.1259441375732422,0.16194891929626465,Pon
0.15011191368103027,0.10184288024902344,0.13637208938598633,0.1749269962310791,Pon
0.15470623970031738,0.10251879692077637,0.13219118118286133,0.17695283889770508,Pon
0.15764498710632324,0.10555911064147949,0.13233208656311035,0.1729259490966797,Pon
0.14981985092163086,0.10617709159851074,0.1278669834136963,0.16501903533935547,Pon
0.14861798286437988,0.09220576286315918,0.13100719451904297,0.18191289901733398,Pon
0.19791293144226074,0.16382694244384766,0.1506350040435791,0.19840407371520996,Pon
0.12129783630371094,0.1890561580657959,0.1368732452392578,0.2044677734375,Pon
0.1514739990234375,0.1315288543701172,0.14573216438293457,0.20638370513916016,Pon
0.18530941009521484,0.14906692504882812,0.1637587547302246,0.21698832511901855,Pon
0.17737412452697754,0.16488981246948242,0.1488351821899414,0.19176197052001953,Pon
0.16977477073669434,0.12983417510986328,0.1542220115661621,0.20678091049194336,Pon
0.16394805908203125,0.1286609172821045,0.13471007347106934,0.21428608894348145,Pon
0.984306812286377,1.0297832489013672,0.29959797859191895,0.4134659767150879,Noi
0.8809571266174316,0.8271079063415527,0.2679891586303711,1.036715030670166,Noi
0.9152460098266602,1.0031681060791016,0.2666471004486084,0.3720278739929199,Noi
0.7287807464599609,0.9172310829162598,0.29550909996032715,0.3035898208618164,Noi
0.8701901435852051,1.447058916091919,0.27284812927246094,0.36034202575683594,Noi
1.0605649948120117,0.8710441589355469,0.26969289779663086,0.4725780487060547,Noi
1.0912001132965088,1.2633881568908691,0.27827882766723633,0.47118496894836426,Noi
0.9533782005310059,0.7178821563720703,0.2711019515991211,0.4140188694000244,Noi
1.0036487579345703,0.8128180503845215,0.2796931266784668,0.5179200172424316,Noi
0.8432431221008301,0.7679610252380371,0.2863481044769287,0.3896009922027588,Noi
0.6225590705871582,0.8449230194091797,0.2415478229522705,0.6242361068725586,Noi
0.8616690635681152,0.64739990234375,0.2830522060394287,0.3659250736236572,Noi
1.019331693649292,0.7903852462768555,0.2734689712524414,0.3999149799346924,Noi
0.904536247253418,0.7229876518249512,0.2629220485687256,0.3347611427307129,Noi
